series_id                     	year	period	       value	footnote_codes
SMU40000002023800001          	2010	M10	        42.2	
SMU40000002023800001          	2010	M11	        42.0	
SMU40000002023800001          	2010	M12	        41.8	
SMU40000002023800001          	2010	M13	        40.9	
SMU40000002023800001          	2011	M01	        39.9	
SMU40000002023800001          	2011	M02	        39.3	
SMU40000002023800001          	2011	M03	        40.8	
SMU40000002023800001          	2011	M04	        41.9	
SMU40000002023800001          	2011	M05	        41.8	
SMU40000002023800001          	2011	M06	        42.6	
SMU40000002023800001          	2011	M07	        42.6	
SMU40000002023800001          	2011	M08	        42.5	
SMU40000002023800001          	2011	M09	        42.3	
SMU40000002023800001          	2011	M10	        42.3	
SMU40000002023800001          	2011	M11	        42.1	
SMU40000002023800001          	2011	M12	        42.0	
SMU40000002023800001          	2011	M13	        41.7	
SMU40000002023800001          	2012	M01	        41.0	
SMU40000002023800001          	2012	M02	        40.9	
SMU40000002023800001          	2012	M03	        41.7	
SMU40000002023800001          	2012	M04	        42.3	
SMU40000002023800001          	2012	M05	        42.8	
SMU40000002023800001          	2012	M06	        43.6	
SMU40000002023800001          	2012	M07	        43.2	
SMU40000002023800001          	2012	M08	        43.3	
SMU40000002023800001          	2012	M09	        43.2	
SMU40000002023800001          	2012	M10	        44.2	
SMU40000002023800001          	2012	M11	        44.6	
SMU40000002023800001          	2012	M12	        44.2	
SMU40000002023800001          	2012	M13	        42.9	
SMU40000002023800001          	2013	M01	        41.9	
SMU40000002023800001          	2013	M02	        42.2	
SMU40000002023800001          	2013	M03	        43.2	
SMU40000002023800001          	2013	M04	        43.8	
SMU40000002023800001          	2013	M05	        44.4	
SMU40000002023800001          	2013	M06	        45.4	
SMU40000002023800001          	2013	M07	        45.4	
SMU40000002023800001          	2013	M08	        46.2	
SMU40000002023800001          	2013	M09	        45.7	
SMU40000002023800001          	2013	M10	        45.9	
SMU40000002023800001          	2013	M11	        45.7	
SMU40000002023800001          	2013	M12	        44.8	
SMU40000002023800001          	2013	M13	        44.6	
SMU40000002023800001          	2014	M01	        43.8	
SMU40000002023800001          	2014	M02	        43.8	
SMU40000002023800001          	2014	M03	        44.6	
SMU40000002023800001          	2014	M04	        45.1	
SMU40000002023800001          	2014	M05	        45.8	
SMU40000002023800001          	2014	M06	        46.2	
SMU40000002023800001          	2014	M07	        46.6	
SMU40000002023800001          	2014	M08	        47.3	
SMU40000002023800001          	2014	M09	        47.0	
SMU40000002023800001          	2014	M10	        47.4	
SMU40000002023800001          	2014	M11	        47.5	
SMU40000002023800001          	2014	M12	        47.8	
SMU40000002023800001          	2014	M13	        46.1	
SMU40000002023800001          	2015	M01	        47.4	
SMU40000002023800001          	2015	M02	        48.0	
SMU40000002023800001          	2015	M03	        48.1	
SMU40000002023800001          	2015	M04	        48.1	
SMU40000002023800001          	2015	M05	        48.1	
SMU40000002023800001          	2015	M06	        49.1	
SMU40000002023800001          	2015	M07	        49.6	
SMU40000002023800001          	2015	M08	        49.2	
SMU40000002023800001          	2015	M09	        49.0	
SMU40000002023800001          	2015	M10	        48.6	
SMU40000002023800001          	2015	M11	        48.0	
SMU40000002023800001          	2015	M12	        47.8	
SMU40000002023800001          	2015	M13	        48.4	
SMU40000002023800001          	2016	M01	        46.8	
SMU40000002023800001          	2016	M02	        47.1	
SMU40000002023800001          	2016	M03	        47.0	
SMU40000002023800001          	2016	M04	        47.3	
SMU40000002023800001          	2016	M05	        47.6	
SMU40000002023800001          	2016	M06	        48.3	
SMU40000002023800001          	2016	M07	        48.7	
SMU40000002023800001          	2016	M08	        48.4	
SMU40000002023800001          	2016	M09	        48.7	
SMU40000002023800001          	2016	M10	        47.8	
SMU40000002023800001          	2016	M11	        47.3	
SMU40000002023800001          	2016	M12	        47.0	
SMU40000002023800001          	2016	M13	        47.7	
SMU40000002023800001          	2017	M01	        46.0	
SMU40000002023800001          	2017	M02	        45.9	
SMU40000002023800001          	2017	M03	        46.4	
SMU40000002023800001          	2017	M04	        45.8	
SMU40000002023800001          	2017	M05	        46.2	
SMU40000002023800001          	2017	M06	        47.0	
SMU40000002023800001          	2017	M07	        46.8	
SMU40000002023800001          	2017	M08	        46.8	
SMU40000002023800001          	2017	M09	        47.3	
SMU40000002023800001          	2017	M10	        47.0	
SMU40000002023800001          	2017	M11	        46.7	
SMU40000002023800001          	2017	M12	        46.6	
SMU40000002023800001          	2017	M13	        46.5	
SMU40000002023800001          	2018	M01	        45.6	
SMU40000002023800001          	2018	M02	        46.0	
SMU40000002023800001          	2018	M03	        46.8	
SMU40000002023800001          	2018	M04	        47.4	
SMU40000002023800001          	2018	M05	        48.0	
SMU40000002023800001          	2018	M06	        48.8	
SMU40000002023800001          	2018	M07	        48.7	
SMU40000002023800001          	2018	M08	        49.1	
SMU40000002023800001          	2018	M09	        49.5	
SMU40000002023800001          	2018	M10	        48.9	
SMU40000002023800001          	2018	M11	        48.6	
SMU40000002023800001          	2018	M12	        48.4	
SMU40000002023800001          	2018	M13	        48.0	
SMU40000002023800001          	2019	M01	        47.5	
SMU40000002023800001          	2019	M02	        48.6	
SMU40000002023800001          	2019	M03	        49.0	
SMU40000002023800001          	2019	M04	        49.1	
SMU40000002023800001          	2019	M05	        49.2	
SMU40000002023800001          	2019	M06	        50.1	
SMU40000002023800001          	2019	M07	        50.3	
SMU40000002023800001          	2019	M08	        50.3	
SMU40000002023800001          	2019	M09	        50.2	
SMU40000002023800001          	2019	M10	        50.0	
SMU40000002023800001          	2019	M11	        49.7	
SMU40000002023800001          	2019	M12	        49.7	
SMU40000002023800001          	2019	M13	        49.5	
SMU40000002023800001          	2020	M01	        48.9	
SMU40000002023800001          	2020	M02	        48.7	
SMU40000002023800001          	2020	M03	        49.3	
SMU40000002023800001          	2020	M04	        47.0	
SMU40000002023800001          	2020	M05	        48.6	
SMU40000002023800001          	2020	M06	        49.1	
SMU40000002023800001          	2020	M07	        48.4	
SMU40000002023800001          	2020	M08	        47.8	
SMU40000002023800001          	2020	M09	        47.6	
SMU40000002023800001          	2020	M10	        47.5	
SMU40000002023800001          	2020	M11	        47.2	
SMU40000002023800001          	2020	M12	        47.3	
SMU40000002023800001          	2020	M13	        48.1	
SMU40000002023800001          	2021	M01	        46.1	
SMU40000002023800001          	2021	M02	        44.7	
SMU40000002023800001          	2021	M03	        47.5	
SMU40000002023800001          	2021	M04	        48.1	
SMU40000002023800001          	2021	M05	        48.0	
SMU40000002023800001          	2021	M06	        48.8	
SMU40000002023800001          	2021	M07	        47.9	
SMU40000002023800001          	2021	M08	        47.8	
SMU40000002023800001          	2021	M09	        47.6	
SMU40000002023800001          	2021	M10	        47.8	
SMU40000002023800001          	2021	M11	        47.4	
SMU40000002023800001          	2021	M12	        47.8	
SMU40000002023800001          	2021	M13	        47.5	
SMU40000002023800001          	2022	M01	        46.9	
SMU40000002023800001          	2022	M02	        47.6	
SMU40000002023800001          	2022	M03	        48.0	
SMU40000002023800001          	2022	M04	        48.6	
SMU40000002023800001          	2022	M05	        48.6	
SMU40000002023800001          	2022	M06	        49.2	
SMU40000002023800001          	2022	M07	        49.6	
SMU40000002023800001          	2022	M08	        49.3	
SMU40000002023800001          	2022	M09	        49.6	
SMU40000002023800001          	2022	M10	        49.4	
SMU40000002023800001          	2022	M11	        48.8	
SMU40000002023800001          	2022	M12	        48.9	
SMU40000002023800001          	2022	M13	        48.7	
SMU40000002023800001          	2023	M01	        48.8	
SMU40000002023800001          	2023	M02	        49.1	
SMU40000002023800001          	2023	M03	        49.7	
SMU40000002023800001          	2023	M04	        50.3	
SMU40000002023800001          	2023	M05	        51.0	
SMU40000002023800001          	2023	M06	        51.7	
SMU40000002023800001          	2023	M07	        51.5	
SMU40000002023800001          	2023	M08	        51.6	
SMU40000002023800001          	2023	M09	        52.0	
SMU40000002023800001          	2023	M10	        52.5	
SMU40000002023800001          	2023	M11	        52.2	
SMU40000002023800001          	2023	M12	        52.6	
SMU40000002023800001          	2023	M13	        51.1	
SMU40000002023800001          	2024	M01	        51.6	
SMU40000002023800001          	2024	M02	        52.1	
SMU40000002023800001          	2024	M03	        53.2	
SMU40000002023800001          	2024	M04	        53.2	
SMU40000002023800001          	2024	M05	        53.5	
SMU40000002023800001          	2024	M06	        54.3	
SMU40000002023800001          	2024	M07	        53.7	
SMU40000002023800001          	2024	M08	        53.6	
SMU40000002023800001          	2024	M09	        53.4	
SMU40000002023800001          	2024	M10	        53.4	
SMU40000002023800001          	2024	M11	        54.1	
SMU40000002023800001          	2024	M12	        55.4	
SMU40000002023800001          	2024	M13	        53.5	
SMU40000002023800001          	2025	M01	        56.0	
SMU40000002023800001          	2025	M02	        55.9	
SMU40000002023800001          	2025	M03	        55.7	
SMU40000002023800001          	2025	M04	        55.9	
SMU40000002023800001          	2025	M05	        55.6	
SMU40000002023800001          	2025	M06	        56.0	
SMU40000002023800001          	2025	M07	        55.2	
SMU40000002023800001          	2025	M08	        54.9	
SMU40000002023800001          	2025	M09	        55.9	
SMU40000002023800001          	2025	M10	        56.8	
SMU40000002023800001          	2025	M11	        57.7	
SMU40000002023800001          	2025	M12	        56.0	P
SMU40000002023820001          	2007	M01	        19.7	
SMU40000002023820001          	2007	M02	        19.7	
SMU40000002023820001          	2007	M03	        20.0	
SMU40000002023820001          	2007	M04	        20.2	
SMU40000002023820001          	2007	M05	        20.3	
SMU40000002023820001          	2007	M06	        20.8	
SMU40000002023820001          	2007	M07	        20.7	
SMU40000002023820001          	2007	M08	        21.1	
SMU40000002023820001          	2007	M09	        20.9	
SMU40000002023820001          	2007	M10	        20.9	
SMU40000002023820001          	2007	M11	        21.1	
SMU40000002023820001          	2007	M12	        21.0	
SMU40000002023820001          	2007	M13	        20.5	
SMU40000002023820001          	2008	M01	        21.0	
SMU40000002023820001          	2008	M02	        21.0	
SMU40000002023820001          	2008	M03	        21.4	
SMU40000002023820001          	2008	M04	        21.7	
SMU40000002023820001          	2008	M05	        21.9	
SMU40000002023820001          	2008	M06	        22.3	
SMU40000002023820001          	2008	M07	        22.5	
SMU40000002023820001          	2008	M08	        22.6	
SMU40000002023820001          	2008	M09	        22.4	
SMU40000002023820001          	2008	M10	        22.1	
SMU40000002023820001          	2008	M11	        21.8	
SMU40000002023820001          	2008	M12	        21.7	
SMU40000002023820001          	2008	M13	        21.9	
SMU40000002023820001          	2009	M01	        21.4	
SMU40000002023820001          	2009	M02	        21.1	
SMU40000002023820001          	2009	M03	        21.2	
SMU40000002023820001          	2009	M04	        21.0	
SMU40000002023820001          	2009	M05	        21.1	
SMU40000002023820001          	2009	M06	        21.4	
SMU40000002023820001          	2009	M07	        21.5	
SMU40000002023820001          	2009	M08	        21.3	
SMU40000002023820001          	2009	M09	        20.8	
SMU40000002023820001          	2009	M10	        20.5	
SMU40000002023820001          	2009	M11	        20.0	
SMU40000002023820001          	2009	M12	        20.0	
SMU40000002023820001          	2009	M13	        20.9	
SMU40000002023820001          	2010	M01	        19.4	
SMU40000002023820001          	2010	M02	        19.1	
SMU40000002023820001          	2010	M03	        19.3	
SMU40000002023820001          	2010	M04	        19.4	
SMU40000002023820001          	2010	M05	        19.9	
SMU40000002023820001          	2010	M06	        20.4	
SMU40000002023820001          	2010	M07	        20.3	
SMU40000002023820001          	2010	M08	        20.3	
SMU40000002023820001          	2010	M09	        20.3	
SMU40000002023820001          	2010	M10	        20.5	
SMU40000002023820001          	2010	M11	        20.5	
SMU40000002023820001          	2010	M12	        20.4	
SMU40000002023820001          	2010	M13	        20.0	
SMU40000002023820001          	2011	M01	        20.1	
SMU40000002023820001          	2011	M02	        19.9	
SMU40000002023820001          	2011	M03	        20.3	
SMU40000002023820001          	2011	M04	        20.7	
SMU40000002023820001          	2011	M05	        20.6	
SMU40000002023820001          	2011	M06	        21.0	
SMU40000002023820001          	2011	M07	        21.4	
SMU40000002023820001          	2011	M08	        21.3	
SMU40000002023820001          	2011	M09	        21.2	
SMU40000002023820001          	2011	M10	        20.8	
SMU40000002023820001          	2011	M11	        20.8	
SMU40000002023820001          	2011	M12	        20.9	
SMU40000002023820001          	2011	M13	        20.8	
SMU40000002023820001          	2012	M01	        20.4	
SMU40000002023820001          	2012	M02	        20.3	
SMU40000002023820001          	2012	M03	        20.6	
SMU40000002023820001          	2012	M04	        20.9	
SMU40000002023820001          	2012	M05	        21.3	
SMU40000002023820001          	2012	M06	        21.7	
SMU40000002023820001          	2012	M07	        21.7	
SMU40000002023820001          	2012	M08	        21.7	
SMU40000002023820001          	2012	M09	        21.6	
SMU40000002023820001          	2012	M10	        21.8	
SMU40000002023820001          	2012	M11	        22.0	
SMU40000002023820001          	2012	M12	        21.7	
SMU40000002023820001          	2012	M13	        21.3	
SMU40000002023820001          	2013	M01	        20.9	
SMU40000002023820001          	2013	M02	        21.1	
SMU40000002023820001          	2013	M03	        21.6	
SMU40000002023820001          	2013	M04	        21.8	
SMU40000002023820001          	2013	M05	        22.2	
SMU40000002023820001          	2013	M06	        22.7	
SMU40000002023820001          	2013	M07	        22.8	
SMU40000002023820001          	2013	M08	        23.0	
SMU40000002023820001          	2013	M09	        22.9	
SMU40000002023820001          	2013	M10	        23.0	
SMU40000002023820001          	2013	M11	        22.8	
SMU40000002023820001          	2013	M12	        22.6	
SMU40000002023820001          	2013	M13	        22.3	
SMU40000002023820001          	2014	M01	        22.1	
SMU40000002023820001          	2014	M02	        22.0	
SMU40000002023820001          	2014	M03	        22.3	
SMU40000002023820001          	2014	M04	        22.4	
SMU40000002023820001          	2014	M05	        22.8	
SMU40000002023820001          	2014	M06	        23.0	
SMU40000002023820001          	2014	M07	        23.1	
SMU40000002023820001          	2014	M08	        23.4	
SMU40000002023820001          	2014	M09	        23.2	
SMU40000002023820001          	2014	M10	        23.5	
SMU40000002023820001          	2014	M11	        23.6	
SMU40000002023820001          	2014	M12	        24.0	
SMU40000002023820001          	2014	M13	        23.0	
SMU40000002023820001          	2015	M01	        24.2	
SMU40000002023820001          	2015	M02	        24.3	
SMU40000002023820001          	2015	M03	        24.3	
SMU40000002023820001          	2015	M04	        24.3	
SMU40000002023820001          	2015	M05	        24.2	
SMU40000002023820001          	2015	M06	        24.8	
SMU40000002023820001          	2015	M07	        25.3	
SMU40000002023820001          	2015	M08	        25.1	
SMU40000002023820001          	2015	M09	        25.0	
SMU40000002023820001          	2015	M10	        24.6	
SMU40000002023820001          	2015	M11	        24.2	
SMU40000002023820001          	2015	M12	        24.2	
SMU40000002023820001          	2015	M13	        24.5	
SMU40000002023820001          	2016	M01	        24.0	
SMU40000002023820001          	2016	M02	        24.0	
SMU40000002023820001          	2016	M03	        24.0	
SMU40000002023820001          	2016	M04	        24.2	
SMU40000002023820001          	2016	M05	        24.4	
SMU40000002023820001          	2016	M06	        24.7	
SMU40000002023820001          	2016	M07	        24.8	
SMU40000002023820001          	2016	M08	        24.6	
SMU40000002023820001          	2016	M09	        24.8	
SMU40000002023820001          	2016	M10	        24.3	
SMU40000002023820001          	2016	M11	        24.1	
SMU40000002023820001          	2016	M12	        24.0	
SMU40000002023820001          	2016	M13	        24.3	
SMU40000002023820001          	2017	M01	        23.7	
SMU40000002023820001          	2017	M02	        23.8	
SMU40000002023820001          	2017	M03	        24.0	
SMU40000002023820001          	2017	M04	        23.3	
SMU40000002023820001          	2017	M05	        23.7	
SMU40000002023820001          	2017	M06	        24.0	
SMU40000002023820001          	2017	M07	        24.3	
SMU40000002023820001          	2017	M08	        24.4	
SMU40000002023820001          	2017	M09	        24.7	
SMU40000002023820001          	2017	M10	        24.8	
SMU40000002023820001          	2017	M11	        24.5	
SMU40000002023820001          	2017	M12	        24.3	
SMU40000002023820001          	2017	M13	        24.1	
SMU40000002023820001          	2018	M01	        24.3	
SMU40000002023820001          	2018	M02	        24.1	
SMU40000002023820001          	2018	M03	        24.6	
SMU40000002023820001          	2018	M04	        24.7	
SMU40000002023820001          	2018	M05	        25.2	
SMU40000002023820001          	2018	M06	        25.7	
SMU40000002023820001          	2018	M07	        25.7	
SMU40000002023820001          	2018	M08	        26.1	
SMU40000002023820001          	2018	M09	        26.4	
SMU40000002023820001          	2018	M10	        26.0	
SMU40000002023820001          	2018	M11	        25.7	
SMU40000002023820001          	2018	M12	        25.5	
SMU40000002023820001          	2018	M13	        25.3	
SMU40000002023820001          	2019	M01	        25.3	
SMU40000002023820001          	2019	M02	        25.9	
SMU40000002023820001          	2019	M03	        26.0	
SMU40000002023820001          	2019	M04	        26.0	
SMU40000002023820001          	2019	M05	        26.0	
SMU40000002023820001          	2019	M06	        26.5	
SMU40000002023820001          	2019	M07	        26.5	
SMU40000002023820001          	2019	M08	        26.7	
SMU40000002023820001          	2019	M09	        26.9	
SMU40000002023820001          	2019	M10	        26.8	
SMU40000002023820001          	2019	M11	        26.9	
SMU40000002023820001          	2019	M12	        27.0	
SMU40000002023820001          	2019	M13	        26.4	
SMU40000002023820001          	2020	M01	        26.7	
SMU40000002023820001          	2020	M02	        26.8	
SMU40000002023820001          	2020	M03	        27.0	
SMU40000002023820001          	2020	M04	        25.4	
SMU40000002023820001          	2020	M05	        26.2	
SMU40000002023820001          	2020	M06	        26.8	
SMU40000002023820001          	2020	M07	        26.1	
SMU40000002023820001          	2020	M08	        26.3	
SMU40000002023820001          	2020	M09	        26.3	
SMU40000002023820001          	2020	M10	        26.2	
SMU40000002023820001          	2020	M11	        26.0	
SMU40000002023820001          	2020	M12	        26.1	
SMU40000002023820001          	2020	M13	        26.3	
SMU40000002023820001          	2021	M01	        25.5	
SMU40000002023820001          	2021	M02	        25.2	
SMU40000002023820001          	2021	M03	        26.1	
SMU40000002023820001          	2021	M04	        26.7	
SMU40000002023820001          	2021	M05	        26.8	
SMU40000002023820001          	2021	M06	        27.3	
SMU40000002023820001          	2021	M07	        26.7	
SMU40000002023820001          	2021	M08	        26.7	
SMU40000002023820001          	2021	M09	        26.7	
SMU40000002023820001          	2021	M10	        26.5	
SMU40000002023820001          	2021	M11	        26.3	
SMU40000002023820001          	2021	M12	        26.6	
SMU40000002023820001          	2021	M13	        26.4	
SMU40000002023820001          	2022	M01	        26.2	
SMU40000002023820001          	2022	M02	        26.6	
SMU40000002023820001          	2022	M03	        26.9	
SMU40000002023820001          	2022	M04	        27.2	
SMU40000002023820001          	2022	M05	        27.1	
SMU40000002023820001          	2022	M06	        27.5	
SMU40000002023820001          	2022	M07	        27.7	
SMU40000002023820001          	2022	M08	        27.8	
SMU40000002023820001          	2022	M09	        28.0	
SMU40000002023820001          	2022	M10	        27.8	
SMU40000002023820001          	2022	M11	        27.4	
SMU40000002023820001          	2022	M12	        27.5	
SMU40000002023820001          	2022	M13	        27.3	
SMU40000002023820001          	2023	M01	        27.5	
SMU40000002023820001          	2023	M02	        27.6	
SMU40000002023820001          	2023	M03	        27.8	
SMU40000002023820001          	2023	M04	        28.2	
SMU40000002023820001          	2023	M05	        28.8	
SMU40000002023820001          	2023	M06	        29.2	
SMU40000002023820001          	2023	M07	        29.1	
SMU40000002023820001          	2023	M08	        29.1	
SMU40000002023820001          	2023	M09	        29.4	
SMU40000002023820001          	2023	M10	        29.7	
SMU40000002023820001          	2023	M11	        29.4	
SMU40000002023820001          	2023	M12	        29.5	
SMU40000002023820001          	2023	M13	        28.8	
SMU40000002023820001          	2024	M01	        29.3	
SMU40000002023820001          	2024	M02	        29.3	
SMU40000002023820001          	2024	M03	        29.7	
SMU40000002023820001          	2024	M04	        29.7	
SMU40000002023820001          	2024	M05	        30.0	
SMU40000002023820001          	2024	M06	        30.5	
SMU40000002023820001          	2024	M07	        30.1	
SMU40000002023820001          	2024	M08	        30.1	
SMU40000002023820001          	2024	M09	        29.9	
SMU40000002023820001          	2024	M10	        29.5	
SMU40000002023820001          	2024	M11	        30.0	
SMU40000002023820001          	2024	M12	        30.5	
SMU40000002023820001          	2024	M13	        29.9	
SMU40000002023820001          	2025	M01	        31.1	
SMU40000002023820001          	2025	M02	        30.8	
SMU40000002023820001          	2025	M03	        31.0	
SMU40000002023820001          	2025	M04	        30.7	
SMU40000002023820001          	2025	M05	        31.0	
SMU40000002023820001          	2025	M06	        31.1	
SMU40000002023820001          	2025	M07	        30.5	
SMU40000002023820001          	2025	M08	        30.2	
SMU40000002023820001          	2025	M09	        30.8	
SMU40000002023820001          	2025	M10	        30.5	
SMU40000002023820001          	2025	M11	        31.1	
SMU40000002023820001          	2025	M12	        30.3	P
SMU40364202000000001          	2007	M01	        25.3	
SMU40364202000000001          	2007	M02	        25.2	
SMU40364202000000001          	2007	M03	        26.2	
SMU40364202000000001          	2007	M04	        26.3	
SMU40364202000000001          	2007	M05	        26.3	
SMU40364202000000001          	2007	M06	        27.3	
SMU40364202000000001          	2007	M07	        26.9	
SMU40364202000000001          	2007	M08	        27.2	
SMU40364202000000001          	2007	M09	        27.0	
SMU40364202000000001          	2007	M10	        26.9	
SMU40364202000000001          	2007	M11	        27.2	
SMU40364202000000001          	2007	M12	        26.8	
SMU40364202000000001          	2007	M13	        26.6	
SMU40364202000000001          	2008	M01	        26.6	
SMU40364202000000001          	2008	M02	        26.9	
SMU40364202000000001          	2008	M03	        27.4	
SMU40364202000000001          	2008	M04	        27.5	
SMU40364202000000001          	2008	M05	        27.9	
SMU40364202000000001          	2008	M06	        28.4	
SMU40364202000000001          	2008	M07	        28.5	
SMU40364202000000001          	2008	M08	        28.3	
SMU40364202000000001          	2008	M09	        28.1	
SMU40364202000000001          	2008	M10	        27.7	
SMU40364202000000001          	2008	M11	        27.4	
SMU40364202000000001          	2008	M12	        27.1	
SMU40364202000000001          	2008	M13	        27.7	
SMU40364202000000001          	2009	M01	        26.1	
SMU40364202000000001          	2009	M02	        25.8	
SMU40364202000000001          	2009	M03	        26.1	
SMU40364202000000001          	2009	M04	        25.7	
SMU40364202000000001          	2009	M05	        25.8	
SMU40364202000000001          	2009	M06	        26.5	
SMU40364202000000001          	2009	M07	        26.5	
SMU40364202000000001          	2009	M08	        26.3	
SMU40364202000000001          	2009	M09	        25.9	
SMU40364202000000001          	2009	M10	        25.2	
SMU40364202000000001          	2009	M11	        25.0	
SMU40364202000000001          	2009	M12	        24.7	
SMU40364202000000001          	2009	M13	        25.8	
SMU40364202000000001          	2010	M01	        23.9	
SMU40364202000000001          	2010	M02	        23.5	
SMU40364202000000001          	2010	M03	        24.1	
SMU40364202000000001          	2010	M04	        24.8	
SMU40364202000000001          	2010	M05	        25.0	
SMU40364202000000001          	2010	M06	        25.5	
SMU40364202000000001          	2010	M07	        25.7	
SMU40364202000000001          	2010	M08	        25.8	
SMU40364202000000001          	2010	M09	        25.7	
SMU40364202000000001          	2010	M10	        26.3	
SMU40364202000000001          	2010	M11	        26.1	
SMU40364202000000001          	2010	M12	        26.2	
SMU40364202000000001          	2010	M13	        25.2	
SMU40364202000000001          	2011	M01	        25.3	
SMU40364202000000001          	2011	M02	        24.7	
SMU40364202000000001          	2011	M03	        25.6	
SMU40364202000000001          	2011	M04	        26.0	
SMU40364202000000001          	2011	M05	        26.0	
SMU40364202000000001          	2011	M06	        26.5	
SMU40364202000000001          	2011	M07	        26.6	
SMU40364202000000001          	2011	M08	        26.3	
SMU40364202000000001          	2011	M09	        26.1	
SMU40364202000000001          	2011	M10	        25.9	
SMU40364202000000001          	2011	M11	        25.9	
SMU40364202000000001          	2011	M12	        26.2	
SMU40364202000000001          	2011	M13	        25.9	
SMU40364202000000001          	2012	M01	        25.5	
SMU40364202000000001          	2012	M02	        25.6	
SMU40364202000000001          	2012	M03	        26.0	
SMU40364202000000001          	2012	M04	        26.4	
SMU40364202000000001          	2012	M05	        26.6	
SMU40364202000000001          	2012	M06	        27.2	
SMU40364202000000001          	2012	M07	        26.9	
SMU40364202000000001          	2012	M08	        27.0	
SMU40364202000000001          	2012	M09	        26.8	
SMU40364202000000001          	2012	M10	        27.0	
SMU40364202000000001          	2012	M11	        26.9	
SMU40364202000000001          	2012	M12	        27.0	
SMU40364202000000001          	2012	M13	        26.6	
SMU40364202000000001          	2013	M01	        26.0	
SMU40364202000000001          	2013	M02	        26.2	
SMU40364202000000001          	2013	M03	        26.7	
SMU40364202000000001          	2013	M04	        26.6	
SMU40364202000000001          	2013	M05	        26.9	
SMU40364202000000001          	2013	M06	        27.5	
SMU40364202000000001          	2013	M07	        27.7	
SMU40364202000000001          	2013	M08	        27.7	
SMU40364202000000001          	2013	M09	        27.7	
SMU40364202000000001          	2013	M10	        27.7	
SMU40364202000000001          	2013	M11	        27.7	
SMU40364202000000001          	2013	M12	        27.5	
SMU40364202000000001          	2013	M13	        27.2	
SMU40364202000000001          	2014	M01	        27.1	
SMU40364202000000001          	2014	M02	        26.7	
SMU40364202000000001          	2014	M03	        27.8	
SMU40364202000000001          	2014	M04	        28.0	
SMU40364202000000001          	2014	M05	        28.4	
SMU40364202000000001          	2014	M06	        28.8	
SMU40364202000000001          	2014	M07	        29.0	
SMU40364202000000001          	2014	M08	        29.3	
SMU40364202000000001          	2014	M09	        29.2	
SMU40364202000000001          	2014	M10	        29.0	
SMU40364202000000001          	2014	M11	        28.8	
SMU40364202000000001          	2014	M12	        28.8	
SMU40364202000000001          	2014	M13	        28.4	
SMU40364202000000001          	2015	M01	        28.3	
SMU40364202000000001          	2015	M02	        28.6	
SMU40364202000000001          	2015	M03	        28.7	
SMU40364202000000001          	2015	M04	        28.7	
SMU40364202000000001          	2015	M05	        28.8	
SMU40364202000000001          	2015	M06	        29.5	
SMU40364202000000001          	2015	M07	        30.0	
SMU40364202000000001          	2015	M08	        30.2	
SMU40364202000000001          	2015	M09	        29.9	
SMU40364202000000001          	2015	M10	        29.5	
SMU40364202000000001          	2015	M11	        29.4	
SMU40364202000000001          	2015	M12	        29.4	
SMU40364202000000001          	2015	M13	        29.3	
SMU40364202000000001          	2016	M01	        28.9	
SMU40364202000000001          	2016	M02	        29.0	
SMU40364202000000001          	2016	M03	        29.0	
SMU40364202000000001          	2016	M04	        29.1	
SMU40364202000000001          	2016	M05	        29.3	
SMU40364202000000001          	2016	M06	        29.5	
SMU40364202000000001          	2016	M07	        29.8	
SMU40364202000000001          	2016	M08	        29.8	
SMU40364202000000001          	2016	M09	        29.7	
SMU40364202000000001          	2016	M10	        29.3	
SMU40364202000000001          	2016	M11	        29.2	
SMU40364202000000001          	2016	M12	        29.4	
SMU40364202000000001          	2016	M13	        29.3	
SMU40364202000000001          	2017	M01	        28.7	
SMU40364202000000001          	2017	M02	        28.9	
SMU40364202000000001          	2017	M03	        29.2	
SMU40364202000000001          	2017	M04	        29.0	
SMU40364202000000001          	2017	M05	        29.1	
SMU40364202000000001          	2017	M06	        29.7	
SMU40364202000000001          	2017	M07	        29.6	
SMU40364202000000001          	2017	M08	        29.6	
SMU40364202000000001          	2017	M09	        30.0	
SMU40364202000000001          	2017	M10	        29.6	
SMU40364202000000001          	2017	M11	        29.6	
SMU40364202000000001          	2017	M12	        29.7	
SMU40364202000000001          	2017	M13	        29.4	
SMU40364202000000001          	2018	M01	        28.8	
SMU40364202000000001          	2018	M02	        29.0	
SMU40364202000000001          	2018	M03	        29.5	
SMU40364202000000001          	2018	M04	        29.8	
SMU40364202000000001          	2018	M05	        30.0	
SMU40364202000000001          	2018	M06	        30.7	
SMU40364202000000001          	2018	M07	        30.6	
SMU40364202000000001          	2018	M08	        30.7	
SMU40364202000000001          	2018	M09	        30.7	
SMU40364202000000001          	2018	M10	        30.7	
SMU40364202000000001          	2018	M11	        30.8	
SMU40364202000000001          	2018	M12	        31.1	
SMU40364202000000001          	2018	M13	        30.2	
SMU40364202000000001          	2019	M01	        30.6	
SMU40364202000000001          	2019	M02	        31.2	
SMU40364202000000001          	2019	M03	        31.3	
SMU40364202000000001          	2019	M04	        31.6	
SMU40364202000000001          	2019	M05	        31.8	
SMU40364202000000001          	2019	M06	        32.5	
SMU40364202000000001          	2019	M07	        32.6	
