series_id                     	state_code	area_code	supersector_code	industry_code	data_type_code	seasonal	benchmark_year	footnote_codes	begin_year	begin_period	end_year	end_period
SMU24000006562110001          	24	00000	65	65621100	01	U	2024		1990	M01	2025	M12
SMU24000006562200001          	24	00000	65	65622000	01	U	2024		1990	M01	2025	M12
SMU24000006562300001          	24	00000	65	65623000	01	U	2024		1990	M01	2025	M12
SMU24000006562400001          	24	00000	65	65624000	01	U	2024		1990	M01	2025	M12
SMU24000007000000001          	24	00000	70	70000000	01	U	2024		1990	M01	2025	M12
SMU24000007000000002          	24	00000	70	70000000	02	U	2024		2007	M01	2025	M12
SMU24000007000000003          	24	00000	70	70000000	03	U	2024		2007	M01	2025	M12
SMU24000007000000011          	24	00000	70	70000000	11	U	2024		2007	M01	2025	M12
SMU24000007071000001          	24	00000	70	70710000	01	U	2024		1990	M01	2025	M12
SMU24000007072000001          	24	00000	70	70720000	01	U	2024		1990	M01	2025	M12
SMU24000007072100001          	24	00000	70	70721000	01	U	2024		1990	M01	2025	M12
SMU24000007072200001          	24	00000	70	70722000	01	U	2024		1990	M01	2025	M12
SMU24000008000000001          	24	00000	80	80000000	01	U	2024		1990	M01	2025	M12
SMU24000008000000002          	24	00000	80	80000000	02	U	2024		2007	M01	2025	M12
SMU24000008000000003          	24	00000	80	80000000	03	U	2024		2007	M01	2025	M12
SMU24000008000000011          	24	00000	80	80000000	11	U	2024		2007	M01	2025	M12
SMU24000008081100001          	24	00000	80	80811000	01	U	2024		1990	M01	2025	M12
SMU24000008081200001          	24	00000	80	80812000	01	U	2024		1990	M01	2025	M12
SMU24000008081300001          	24	00000	80	80813000	01	U	2024		1990	M01	2025	M12
SMU24000009000000001          	24	00000	90	90000000	01	U	2024		1990	M01	2025	M12
SMU24000009091000001          	24	00000	90	90910000	01	U	2024		1990	M01	2025	M12
SMU24000009092000001          	24	00000	90	90920000	01	U	2024		1990	M01	2025	M12
SMU24000009092161101          	24	00000	90	90921611	01	U	2024		1990	M01	2025	M12
SMU24000009092200001          	24	00000	90	90922000	01	U	2024		1990	M01	2025	M12
SMU24000009093000001          	24	00000	90	90930000	01	U	2024		1990	M01	2025	M12
SMU24000009093161101          	24	00000	90	90931611	01	U	2024		1990	M01	2025	M12
SMU24000009093200001          	24	00000	90	90932000	01	U	2024		1990	M01	2025	M12
SMU24125800000000001          	24	12580	00	00000000	01	U	2024		1949	M01	2025	M12
SMU24125800500000001          	24	12580	05	05000000	01	U	2024		1990	M01	2025	M12
SMU24125800500000002          	24	12580	05	05000000	02	U	2024		2007	M01	2025	M12
SMU24125800500000003          	24	12580	05	05000000	03	U	2024		2007	M01	2025	M12
SMU24125800500000011          	24	12580	05	05000000	11	U	2024		2007	M01	2025	M12
SMU24125800600000001          	24	12580	06	06000000	01	U	2024		1990	M01	2025	M12
SMU24125800700000001          	24	12580	07	07000000	01	U	2024		1990	M01	2025	M12
SMU24125800800000001          	24	12580	08	08000000	01	U	2024		1990	M01	2025	M12
SMU24125801500000001          	24	12580	15	15000000	01	U	2024		1990	M01	2025	M12
SMU24125803000000001          	24	12580	30	30000000	01	U	2024		1990	M01	2025	M12
SMU24125803100000001          	24	12580	31	31000000	01	U	2024		1990	M01	2025	M12
SMU24125803133400001          	24	12580	31	31334000	01	U	2024		1990	M01	2025	M12
SMU24125803200000001          	24	12580	32	32000000	01	U	2024		1990	M01	2025	M12
SMU24125804000000001          	24	12580	40	40000000	01	U	2024		1990	M01	2025	M12
SMU24125804100000001          	24	12580	41	41000000	01	U	2024		1990	M01	2025	M12
SMU24125804200000001          	24	12580	42	42000000	01	U	2024		1990	M01	2025	M12
SMU24125804244500001          	24	12580	42	42445000	01	U	2024		1990	M01	2025	M12
SMU24125804245500001          	24	12580	42	42455000	01	U	2024		1992	M01	2025	M12
SMU24125804245510001          	24	12580	42	42455100	01	U	2024		1990	M01	2025	M12
SMU24125804245600001          	24	12580	42	42456000	01	U	2024		1990	M01	2025	M12
SMU24125804300000001          	24	12580	43	43000000	01	U	2024		1990	M01	2025	M12
SMU24125804322000001          	24	12580	43	43220000	01	U	2024		1990	M01	2025	M12
SMU24125804340008901          	24	12580	43	43400089	01	U	2024		1990	M01	2025	M12
SMU24125804348400001          	24	12580	43	43484000	01	U	2024		1990	M01	2025	M12
SMU24125805000000001          	24	12580	50	50000000	01	U	2024		1990	M01	2025	M12
SMU24125805051700001          	24	12580	50	50517000	01	U	2024		1990	M01	2025	M12
SMU24125805500000001          	24	12580	55	55000000	01	U	2024		1990	M01	2025	M12
SMU24125805552000001          	24	12580	55	55520000	01	U	2024		1991	M01	2025	M12
SMU24125805552200001          	24	12580	55	55522000	01	U	2024		1990	M01	2025	M12
SMU24125805552300001          	24	12580	55	55523000	01	U	2024		1993	M01	2025	M12
SMU24125805552400001          	24	12580	55	55524000	01	U	2024		1990	M01	2025	M12
SMU24125805552410001          	24	12580	55	55524100	01	U	2024		1990	M01	2025	M12
SMU24125805553000001          	24	12580	55	55530000	01	U	2024		1990	M01	2025	M12
SMU24125806000000001          	24	12580	60	60000000	01	U	2024		1990	M01	2025	M12
SMU24125806054000001          	24	12580	60	60540000	01	U	2024		1990	M01	2025	M12
SMU24125806054130001          	24	12580	60	60541300	01	U	2024		1990	M01	2025	M12
SMU24125806054150001          	24	12580	60	60541500	01	U	2024		1990	M01	2025	M12
SMU24125806054170001          	24	12580	60	60541700	01	U	2024		1990	M01	2025	M12
SMU24125806055000001          	24	12580	60	60550000	01	U	2024		1990	M01	2025	M12
SMU24125806056000001          	24	12580	60	60560000	01	U	2024		1990	M01	2025	M12
SMU24125806056130001          	24	12580	60	60561300	01	U	2024		1990	M01	2025	M12
SMU24125806056170001          	24	12580	60	60561700	01	U	2024		1990	M01	2025	M12
SMU24125806500000001          	24	12580	65	65000000	01	U	2024		1990	M01	2025	M12
SMU24125806561000001          	24	12580	65	65610000	01	U	2024		1990	M01	2025	M12
SMU24125806562000001          	24	12580	65	65620000	01	U	2024		1990	M01	2025	M12
SMU24125806562100001          	24	12580	65	65621000	01	U	2024		1990	M01	2025	M12
SMU24125806562110001          	24	12580	65	65621100	01	U	2024		1990	M01	2025	M12
SMU24125806562200001          	24	12580	65	65622000	01	U	2024		1990	M01	2025	M12
SMU24125806562300001          	24	12580	65	65623000	01	U	2024		1990	M01	2025	M12
SMU24125806562400001          	24	12580	65	65624000	01	U	2024		1990	M01	2025	M12
SMU24125807000000001          	24	12580	70	70000000	01	U	2024		1990	M01	2025	M12
SMU24125807071000001          	24	12580	70	70710000	01	U	2024		1990	M01	2025	M12
SMU24125807072000001          	24	12580	70	70720000	01	U	2024		1990	M01	2025	M12
SMU24125807072100001          	24	12580	70	70721000	01	U	2024		1990	M01	2025	M12
SMU24125807072200001          	24	12580	70	70722000	01	U	2024		1990	M01	2025	M12
SMU24125808000000001          	24	12580	80	80000000	01	U	2024		1990	M01	2025	M12
SMU24125809000000001          	24	12580	90	90000000	01	U	2024		1990	M01	2025	M12
SMU24125809091000001          	24	12580	90	90910000	01	U	2024		1990	M01	2025	M12
SMU24125809092000001          	24	12580	90	90920000	01	U	2024		1990	M01	2025	M12
SMU24125809093000001          	24	12580	90	90930000	01	U	2024		1990	M01	2025	M12
SMU24232240000000001          	24	23224	00	00000000	01	U	2024		1990	M01	2025	M12
SMU24232240500000001          	24	23224	05	05000000	01	U	2024		1990	M01	2025	M12
SMU24232240500000002          	24	23224	05	05000000	02	U	2024		2007	M01	2025	M12
SMU24232240500000003          	24	23224	05	05000000	03	U	2024		2007	M01	2025	M12
SMU24232240500000011          	24	23224	05	05000000	11	U	2024		2007	M01	2025	M12
SMU24232240600000001          	24	23224	06	06000000	01	U	2024		1990	M01	2025	M12
SMU24232240700000001          	24	23224	07	07000000	01	U	2024		1990	M01	2025	M12
SMU24232240800000001          	24	23224	08	08000000	01	U	2024		1990	M01	2025	M12
SMU24232241500000001          	24	23224	15	15000000	01	U	2024		1990	M01	2025	M12
SMU24232242023800001          	24	23224	20	20238000	01	U	2024		1990	M01	2025	M12
SMU24232243000000001          	24	23224	30	30000000	01	U	2024		1990	M01	2025	M12
SMU24232244000000001          	24	23224	40	40000000	01	U	2024		1990	M01	2025	M12
SMU24232244100000001          	24	23224	41	41000000	01	U	2024		1990	M01	2025	M12
SMU24232244200000001          	24	23224	42	42000000	01	U	2024		1990	M01	2025	M12
SMU24232244244500001          	24	23224	42	42445000	01	U	2024		1990	M01	2025	M12
SMU24232244245500001          	24	23224	42	42455000	01	U	2024		1990	M01	2025	M12
SMU24232244245510001          	24	23224	42	42455100	01	U	2024		1990	M01	2025	M12
SMU24232244300000001          	24	23224	43	43000000	01	U	2024		1990	M01	2025	M12
SMU24232245000000001          	24	23224	50	50000000	01	U	2024		1990	M01	2025	M12
SMU24232245051700001          	24	23224	50	50517000	01	U	2024		1990	M01	2025	M12
SMU24232245500000001          	24	23224	55	55000000	01	U	2024		1990	M01	2025	M12
SMU24232245552000001          	24	23224	55	55520000	01	U	2024		1990	M01	2025	M12
SMU24232245552410001          	24	23224	55	55524100	01	U	2024		1990	M01	2025	M12
SMU24232245553000001          	24	23224	55	55530000	01	U	2024		1990	M01	2025	M12
SMU24232246000000001          	24	23224	60	60000000	01	U	2024		1990	M01	2025	M12
SMU24232246054000001          	24	23224	60	60540000	01	U	2024		1990	M01	2025	M12
SMU24232246054150001          	24	23224	60	60541500	01	U	2024		1990	M01	2025	M12
SMU24232246054170001          	24	23224	60	60541700	01	U	2024		1990	M01	2025	M12
SMU24232246055000001          	24	23224	60	60550000	01	U	2024		1990	M01	2025	M12
SMU24232246056000001          	24	23224	60	60560000	01	U	2024		1990	M01	2025	M12
SMU24232246056130001          	24	23224	60	60561300	01	U	2024		1990	M01	2025	M12
SMU24232246056170001          	24	23224	60	60561700	01	U	2024		1990	M01	2025	M12
SMU24232246500000001          	24	23224	65	65000000	01	U	2024		1990	M01	2025	M12
SMU24232246561000001          	24	23224	65	65610000	01	U	2024		1990	M01	2025	M12
SMU24232246562000001          	24	23224	65	65620000	01	U	2024		1990	M01	2025	M12
SMU24232246562100001          	24	23224	65	65621000	01	U	2024		1990	M01	2025	M12
SMU24232246562200001          	24	23224	65	65622000	01	U	2024		1990	M01	2025	M12
SMU24232246562300001          	24	23224	65	65623000	01	U	2024		1990	M01	2025	M12
SMU24232246562400001          	24	23224	65	65624000	01	U	2024		1990	M01	2025	M12
SMU24232247000000001          	24	23224	70	70000000	01	U	2024		1990	M01	2025	M12
SMU24232247071000001          	24	23224	70	70710000	01	U	2024		1990	M01	2025	M12
SMU24232247072000001          	24	23224	70	70720000	01	U	2024		1990	M01	2025	M12
SMU24232248000000001          	24	23224	80	80000000	01	U	2024		1990	M01	2025	M12
SMU24232249000000001          	24	23224	90	90000000	01	U	2024		1990	M01	2025	M12
SMU24232249091000001          	24	23224	90	90910000	01	U	2024		1990	M01	2025	M12
SMU24232249092000001          	24	23224	90	90920000	01	U	2024		1990	M01	2025	M12
SMU24232249093000001          	24	23224	90	90930000	01	U	2024		1990	M01	2025	M12
SMU24251800000000001          	24	25180	00	00000000	01	U	2024		1990	M01	2025	M12
SMU24251800500000001          	24	25180	05	05000000	01	U	2024		1990	M01	2025	M12
SMU24251800500000002          	24	25180	05	05000000	02	U	2024		2007	M01	2025	M12
SMU24251800500000003          	24	25180	05	05000000	03	U	2024		2007	M01	2025	M12
SMU24251800500000011          	24	25180	05	05000000	11	U	2024		2007	M01	2025	M12
SMU24251800600000001          	24	25180	06	06000000	01	U	2024		1990	M01	2025	M12
SMU24251800700000001          	24	25180	07	07000000	01	U	2024		1990	M01	2025	M12
SMU24251800800000001          	24	25180	08	08000000	01	U	2024		1990	M01	2025	M12
SMU24251801500000001          	24	25180	15	15000000	01	U	2024		1990	M01	2025	M12
SMU24251803000000001          	24	25180	30	30000000	01	U	2024		1990	M01	2025	M12
SMU24251804000000001          	24	25180	40	40000000	01	U	2024		1990	M01	2025	M12
SMU24251804100000001          	24	25180	41	41000000	01	U	2024		1990	M01	2025	M12
SMU24251804200000001          	24	25180	42	42000000	01	U	2024		1990	M01	2025	M12
SMU24251804300000001          	24	25180	43	43000000	01	U	2024		1990	M01	2025	M12
SMU24251805000000001          	24	25180	50	50000000	01	U	2024		1990	M01	2025	M12
SMU24251805500000001          	24	25180	55	55000000	01	U	2024		1990	M01	2025	M12
SMU24251806000000001          	24	25180	60	60000000	01	U	2024		1990	M01	2025	M12
SMU24251806500000001          	24	25180	65	65000000	01	U	2024		1990	M01	2025	M12
SMU24251807000000001          	24	25180	70	70000000	01	U	2024		1990	M01	2025	M12
SMU24251808000000001          	24	25180	80	80000000	01	U	2024		1990	M01	2025	M12
SMU24251809000000001          	24	25180	90	90000000	01	U	2024		1990	M01	2025	M12
SMU24251809091000001          	24	25180	90	90910000	01	U	2024		1990	M01	2025	M12
SMU24251809092000001          	24	25180	90	90920000	01	U	2024		1990	M01	2025	M12
SMU24251809093000001          	24	25180	90	90930000	01	U	2024		1990	M01	2025	M12
SMU24305000000000001          	24	30500	00	00000000	01	U	2024		1990	M01	2025	M12
SMU24305000500000001          	24	30500	05	05000000	01	U	2024		1990	M01	2025	M12
SMU24305000500000002          	24	30500	05	05000000	02	U	2024		2011	M01	2025	M12
SMU24305000500000003          	24	30500	05	05000000	03	U	2024		2011	M01	2025	M12
SMU24305000500000011          	24	30500	05	05000000	11	U	2024		2011	M01	2025	M12
SMU24305000600000001          	24	30500	06	06000000	01	U	2024		1990	M01	2025	M12
SMU24305000700000001          	24	30500	07	07000000	01	U	2024		1990	M01	2025	M12
SMU24305000800000001          	24	30500	08	08000000	01	U	2024		1990	M01	2025	M12
SMU24305001500000001          	24	30500	15	15000000	01	U	2024		1990	M01	2025	M12
SMU24305003000000001          	24	30500	30	30000000	01	U	2024		1990	M01	2025	M12
SMU24305004000000001          	24	30500	40	40000000	01	U	2024		1990	M01	2025	M12
SMU24305004100000001          	24	30500	41	41000000	01	U	2024		1990	M01	2025	M12
SMU24305004200000001          	24	30500	42	42000000	01	U	2024		1990	M01	2025	M12
SMU24305004300000001          	24	30500	43	43000000	01	U	2024		1990	M01	2025	M12
SMU24305005000000001          	24	30500	50	50000000	01	U	2024		1990	M01	2025	M12
SMU24305005500000001          	24	30500	55	55000000	01	U	2024		1990	M01	2025	M12
SMU24305006000000001          	24	30500	60	60000000	01	U	2024		1990	M01	2025	M12
SMU24305006500000001          	24	30500	65	65000000	01	U	2024		1990	M01	2025	M12
SMU24305007000000001          	24	30500	70	70000000	01	U	2024		1990	M01	2025	M12
SMU24305008000000001          	24	30500	80	80000000	01	U	2024		1990	M01	2025	M12
SMU24305009000000001          	24	30500	90	90000000	01	U	2024		1990	M01	2025	M12
SMU24305009091000001          	24	30500	90	90910000	01	U	2024		1990	M01	2025	M12
SMU24305009092000001          	24	30500	90	90920000	01	U	2024		1990	M01	2025	M12
SMU24305009093000001          	24	30500	90	90930000	01	U	2024		1990	M01	2025	M12
SMU24415400000000001          	24	41540	00	00000000	01	U	2024		1990	M01	2025	M12
SMU24415400500000001          	24	41540	05	05000000	01	U	2024		1990	M01	2025	M12
SMU24415400500000002          	24	41540	05	05000000	02	U	2024		2011	M01	2025	M12
SMU24415400500000003          	24	41540	05	05000000	03	U	2024		2011	M01	2025	M12
SMU24415400500000011          	24	41540	05	05000000	11	U	2024		2011	M01	2025	M12
SMU24415400600000001          	24	41540	06	06000000	01	U	2024		1990	M01	2025	M12
SMU24415400700000001          	24	41540	07	07000000	01	U	2024		1990	M01	2025	M12
SMU24415400800000001          	24	41540	08	08000000	01	U	2024		1990	M01	2025	M12
SMU24415401500000001          	24	41540	15	15000000	01	U	2024		1990	M01	2025	M12
SMU24415403000000001          	24	41540	30	30000000	01	U	2024		1990	M01	2025	M12
SMU24415404000000001          	24	41540	40	40000000	01	U	2024		1990	M01	2025	M12
SMU24415404100000001          	24	41540	41	41000000	01	U	2024		1990	M01	2025	M12
SMU24415404200000001          	24	41540	42	42000000	01	U	2024		1990	M01	2025	M12
SMU24415404300000001          	24	41540	43	43000000	01	U	2024		1990	M01	2025	M12
SMU24415405000000001          	24	41540	50	50000000	01	U	2024		1990	M01	2025	M12
SMU24415405500000001          	24	41540	55	55000000	01	U	2024		1990	M01	2025	M12
SMU24415406000000001          	24	41540	60	60000000	01	U	2024		1990	M01	2025	M12
SMU24415406500000001          	24	41540	65	65000000	01	U	2024		1990	M01	2025	M12
SMU24415407000000001          	24	41540	70	70000000	01	U	2024		1990	M01	2025	M12
SMU24415408000000001          	24	41540	80	80000000	01	U	2024		1990	M01	2025	M12
SMU24415409000000001          	24	41540	90	90000000	01	U	2024		1990	M01	2025	M12
SMU24415409091000001          	24	41540	90	90910000	01	U	2024		1990	M01	2025	M12
SMU24415409092000001          	24	41540	90	90920000	01	U	2024		1990	M01	2025	M12
SMU24415409093000001          	24	41540	90	90930000	01	U	2024		1990	M01	2025	M12
SMU25000000000000001          	25	00000	00	00000000	01	U	2024		1939	M01	2025	M12
SMU25000000500000001          	25	00000	05	05000000	01	U	2024		1990	M01	2025	M12
SMU25000000500000002          	25	00000	05	05000000	02	U	2024		2007	M01	2025	M12
SMU25000000500000003          	25	00000	05	05000000	03	U	2024		2007	M01	2025	M12
SMU25000000500000011          	25	00000	05	05000000	11	U	2024		2007	M01	2025	M12
SMU25000000600000001          	25	00000	06	06000000	01	U	2024		1990	M01	2025	M12
SMU25000000600000002          	25	00000	06	06000000	02	U	2024		2007	M01	2025	M12
SMU25000000600000003          	25	00000	06	06000000	03	U	2024		2007	M01	2025	M12
SMU25000000600000011          	25	00000	06	06000000	11	U	2024		2007	M01	2025	M12
SMU25000000700000001          	25	00000	07	07000000	01	U	2024		1990	M01	2025	M12
SMU25000000800000001          	25	00000	08	08000000	01	U	2024		1990	M01	2025	M12
SMU25000000800000002          	25	00000	08	08000000	02	U	2024		2007	M01	2025	M12
SMU25000000800000003          	25	00000	08	08000000	03	U	2024		2007	M01	2025	M12
SMU25000000800000011          	25	00000	08	08000000	11	U	2024		2007	M01	2025	M12
SMU25000001000000001          	25	00000	10	10000000	01	U	2024		1990	M01	2025	M12
SMU25000001500000001          	25	00000	15	15000000	01	U	2024		1990	M01	2025	M12
SMU25000002000000001          	25	00000	20	20000000	01	U	2024		1990	M01	2025	M12
SMU25000002000000002          	25	00000	20	20000000	02	U	2024		2007	M01	2025	M12
SMU25000002000000003          	25	00000	20	20000000	03	U	2024		2007	M01	2025	M12
SMU25000002000000011          	25	00000	20	20000000	11	U	2024		2007	M01	2025	M12
SMU25000002023600001          	25	00000	20	20236000	01	U	2024		1990	M01	2025	M12
SMU25000002023700001          	25	00000	20	20237000	01	U	2024		1990	M01	2025	M12
SMU25000002023800001          	25	00000	20	20238000	01	U	2024		1990	M01	2025	M12
SMU25000003000000001          	25	00000	30	30000000	01	U	2024		1990	M01	2025	M12
SMU25000003000000002          	25	00000	30	30000000	02	U	2024		2007	M01	2025	M12
SMU25000003000000003          	25	00000	30	30000000	03	U	2024		2007	M01	2025	M12
SMU25000003000000006          	25	00000	30	30000000	06	U	2024		2001	M01	2025	M12
SMU25000003000000007          	25	00000	30	30000000	07	U	2024		2001	M01	2025	M12
SMU25000003000000008          	25	00000	30	30000000	08	U	2024		2001	M01	2025	M12
SMU25000003000000011          	25	00000	30	30000000	11	U	2024		2007	M01	2025	M12
SMU25000003000000030          	25	00000	30	30000000	30	U	2024		2001	M01	2025	M12
SMU25000003100000001          	25	00000	31	31000000	01	U	2024		1990	M01	2025	M12
SMU25000003100000006          	25	00000	31	31000000	06	U	2024		2001	M01	2025	M12
SMU25000003100000007          	25	00000	31	31000000	07	U	2024		2001	M01	2025	M12
SMU25000003100000008          	25	00000	31	31000000	08	U	2024		2001	M01	2025	M12
SMU25000003100000030          	25	00000	31	31000000	30	U	2024		2001	M01	2025	M12
SMU25000003133200001          	25	00000	31	31332000	01	U	2024		1990	M01	2025	M12
SMU25000003133300001          	25	00000	31	31333000	01	U	2024		1990	M01	2025	M12
SMU25000003133400001          	25	00000	31	31334000	01	U	2024		1990	M01	2025	M12
SMU25000003133400006          	25	00000	31	31334000	06	U	2024		2001	M01	2025	M12
SMU25000003133400007          	25	00000	31	31334000	07	U	2024		2001	M01	2025	M12
SMU25000003133400008          	25	00000	31	31334000	08	U	2024		2001	M01	2025	M12
SMU25000003133400030          	25	00000	31	31334000	30	U	2024		2001	M01	2025	M12
SMU25000003133410001          	25	00000	31	31334100	01	U	2024		1990	M01	2025	M12
SMU25000003133440001          	25	00000	31	31334400	01	U	2024		1990	M01	2025	M12
SMU25000003133450001          	25	00000	31	31334500	01	U	2024		1990	M01	2025	M12
SMU25000003133500001          	25	00000	31	31335000	01	U	2024		1990	M01	2025	M12
SMU25000003133600001          	25	00000	31	31336000	01	U	2024		1990	M01	2025	M12
SMU25000003133900001          	25	00000	31	31339000	01	U	2024		1990	M01	2025	M12
SMU25000003133910001          	25	00000	31	31339100	01	U	2024		1990	M01	2025	M12
SMU25000003200000001          	25	00000	32	32000000	01	U	2024		1990	M01	2025	M12
SMU25000003200000006          	25	00000	32	32000000	06	U	2024		2001	M01	2025	M12
SMU25000003200000007          	25	00000	32	32000000	07	U	2024		2001	M01	2025	M12
SMU25000003200000008          	25	00000	32	32000000	08	U	2024		2001	M01	2025	M12
SMU25000003200000030          	25	00000	32	32000000	30	U	2024		2001	M01	2025	M12
SMU25000003231100001          	25	00000	32	32311000	01	U	2024		1990	M01	2025	M12
SMU25000003232300001          	25	00000	32	32323000	01	U	2024		1990	M01	2025	M12
SMU25000003232500001          	25	00000	32	32325000	01	U	2024		2003	M01	2025	M12
SMU25000003232600001          	25	00000	32	32326000	01	U	2024		1990	M01	2025	M12
SMU25000004000000001          	25	00000	40	40000000	01	U	2024		1990	M01	2025	M12
SMU25000004000000002          	25	00000	40	40000000	02	U	2024		2007	M01	2025	M12
SMU25000004000000003          	25	00000	40	40000000	03	U	2024		2007	M01	2025	M12
SMU25000004000000011          	25	00000	40	40000000	11	U	2024		2007	M01	2025	M12
SMU25000004100000001          	25	00000	41	41000000	01	U	2024		1990	M01	2025	M12
SMU25000004142300001          	25	00000	41	41423000	01	U	2024		1990	M01	2025	M12
SMU25000004142400001          	25	00000	41	41424000	01	U	2024		1990	M01	2025	M12
SMU25000004200000001          	25	00000	42	42000000	01	U	2024		1990	M01	2025	M12
SMU25000004244100001          	25	00000	42	42441000	01	U	2024		1990	M01	2025	M12
SMU25000004244400001          	25	00000	42	42444000	01	U	2024		1990	M01	2025	M12
SMU25000004244500001          	25	00000	42	42445000	01	U	2024		1990	M01	2025	M12
SMU25000004244510001          	25	00000	42	42445100	01	U	2024		1990	M01	2025	M12
SMU25000004244900001          	25	00000	42	42449000	01	U	2024		1990	M01	2025	M12
SMU25000004244910001          	25	00000	42	42449100	01	U	2024		1990	M01	2025	M12
SMU25000004244920001          	25	00000	42	42449200	01	U	2024		1990	M01	2025	M12
SMU25000004245500001          	25	00000	42	42455000	01	U	2024		1990	M01	2025	M12
SMU25000004245600001          	25	00000	42	42456000	01	U	2024		1990	M01	2025	M12
SMU25000004245800001          	25	00000	42	42458000	01	U	2024		1990	M01	2025	M12
SMU25000004245900001          	25	00000	42	42459000	01	U	2024		1990	M01	2025	M12
SMU25000004300000001          	25	00000	43	43000000	01	U	2024		1990	M01	2025	M12
SMU25000004322000001          	25	00000	43	43220000	01	U	2024		1990	M01	2025	M12
SMU25000004340008901          	25	00000	43	43400089	01	U	2024		1990	M01	2025	M12
SMU25000004348100001          	25	00000	43	43481000	01	U	2024		1990	M01	2025	M12
SMU25000004348400001          	25	00000	43	43484000	01	U	2024		1990	M01	2025	M12
SMU25000004348500001          	25	00000	43	43485000	01	U	2024		1990	M01	2025	M12
SMU25000005000000001          	25	00000	50	50000000	01	U	2024		1990	M01	2025	M12
SMU25000005000000002          	25	00000	50	50000000	02	U	2024		2007	M01	2025	M12
SMU25000005000000003          	25	00000	50	50000000	03	U	2024		2007	M01	2025	M12
SMU25000005000000011          	25	00000	50	50000000	11	U	2024		2007	M01	2025	M12
SMU25000005051300001          	25	00000	50	50513000	01	U	2024		1990	M01	2025	M12
SMU25000005051310001          	25	00000	50	50513100	01	U	2024		1990	M01	2025	M12
SMU25000005051320001          	25	00000	50	50513200	01	U	2024		1990	M01	2025	M12
SMU25000005051700001          	25	00000	50	50517000	01	U	2024		1990	M01	2025	M12
SMU25000005500000001          	25	00000	55	55000000	01	U	2024		1990	M01	2025	M12
SMU25000005500000002          	25	00000	55	55000000	02	U	2024		2007	M01	2025	M12
SMU25000005500000003          	25	00000	55	55000000	03	U	2024		2007	M01	2025	M12
SMU25000005500000011          	25	00000	55	55000000	11	U	2024		2007	M01	2025	M12
SMU25000005552000001          	25	00000	55	55520000	01	U	2024		1990	M01	2025	M12
SMU25000005552200001          	25	00000	55	55522000	01	U	2024		1990	M01	2025	M12
SMU25000005552300001          	25	00000	55	55523000	01	U	2024		1990	M01	2025	M12
SMU25000005552400001          	25	00000	55	55524000	01	U	2024		1990	M01	2025	M12
SMU25000005552410001          	25	00000	55	55524100	01	U	2024		2003	M01	2025	M12
SMU25000005553000001          	25	00000	55	55530000	01	U	2024		1990	M01	2025	M12
SMU25000005553100001          	25	00000	55	55531000	01	U	2024		1990	M01	2025	M12
SMU25000006000000001          	25	00000	60	60000000	01	U	2024		1990	M01	2025	M12
SMU25000006000000002          	25	00000	60	60000000	02	U	2024		2007	M01	2025	M12
SMU25000006000000003          	25	00000	60	60000000	03	U	2024		2007	M01	2025	M12
SMU25000006000000011          	25	00000	60	60000000	11	U	2024		2007	M01	2025	M12
SMU25000006054000001          	25	00000	60	60540000	01	U	2024		1990	M01	2025	M12
SMU25000006054110001          	25	00000	60	60541100	01	U	2024		1990	M01	2025	M12
SMU25000006054120001          	25	00000	60	60541200	01	U	2024		1990	M01	2025	M12
SMU25000006054130001          	25	00000	60	60541300	01	U	2024		1990	M01	2025	M12
SMU25000006054150001          	25	00000	60	60541500	01	U	2024		1990	M01	2025	M12
SMU25000006054160001          	25	00000	60	60541600	01	U	2024		1990	M01	2025	M12
SMU25000006054170001          	25	00000	60	60541700	01	U	2024		2003	M01	2025	M12
SMU25000006055000001          	25	00000	60	60550000	01	U	2024		1990	M01	2025	M12
SMU25000006056000001          	25	00000	60	60560000	01	U	2024		1990	M01	2025	M12
SMU25000006056130001          	25	00000	60	60561300	01	U	2024		1990	M01	2025	M12
SMU25000006056170001          	25	00000	60	60561700	01	U	2024		1990	M01	2025	M12
SMU25000006500000001          	25	00000	65	65000000	01	U	2024		1990	M01	2025	M12
SMU25000006500000002          	25	00000	65	65000000	02	U	2024		2007	M01	2025	M12
SMU25000006500000003          	25	00000	65	65000000	03	U	2024		2007	M01	2025	M12
SMU25000006500000011          	25	00000	65	65000000	11	U	2024		2007	M01	2025	M12
SMU25000006561000001          	25	00000	65	65610000	01	U	2024		1990	M01	2025	M12
SMU25000006561110001          	25	00000	65	65611100	01	U	2024		1990	M01	2025	M12
SMU25000006561130001          	25	00000	65	65611300	01	U	2024		1990	M01	2025	M12
SMU25000006562000001          	25	00000	65	65620000	01	U	2024		1990	M01	2025	M12
SMU25000006562100001          	25	00000	65	65621000	01	U	2024		1990	M01	2025	M12
SMU25000006562110001          	25	00000	65	65621100	01	U	2024		1990	M01	2025	M12
SMU25000006562140001          	25	00000	65	65621400	01	U	2024		1990	M01	2025	M12
SMU25000006562160001          	25	00000	65	65621600	01	U	2024		1990	M01	2025	M12
SMU25000006562200001          	25	00000	65	65622000	01	U	2024		1990	M01	2025	M12
SMU25000006562300001          	25	00000	65	65623000	01	U	2024		1990	M01	2025	M12
SMU25000006562400001          	25	00000	65	65624000	01	U	2024		1990	M01	2025	M12
